1	https://keizaiclub.com/2020/10/08/21800/	質問1173 コロナでオフィス需要激減！なぜオフィスビル建設ラッシュは続くのか？
1	https://keizaiclub.com/2020/10/06/21784/	第441回収録トランプ大統領コロナ感染… 大統領選挙への影響(プロレス的妄想です…)
1	https://keizaiclub.com/2020/10/02/21750/	質問1172 米保険会社のデジタル通貨上場案件…「日利４％」の詐欺話
1	https://keizaiclub.com/2020/09/30/21747/	質問1171 トランプ大統領は闇勢力に戦う救世主か？　Qアノンの真相とは？
1	https://keizaiclub.com/2020/09/28/21736/	第440回　祝1万人登録！応援ありがとうございます！
1	https://keizaiclub.com/2020/09/24/21709/	質問1170 金融パニックによる市場閉鎖シナリオを教えてください！
1	https://keizaiclub.com/2020/09/22/21672/	質問1169 世界大恐慌のハイパーインフレと株価大暴落どのように起きるのか？
1	https://keizaiclub.com/2020/09/18/21669/	質問1168 株式市場の閉鎖は２０２３〜２０２７年までに起きる！？
1	https://keizaiclub.com/2020/09/16/21606/	質問1167 田舎の土地を安く購入する方法
1	https://keizaiclub.com/2020/09/14/21650/	第439回収録 北朝鮮が戦争を仕掛ける！？　朝鮮統一シナリオは本当に起きるのか？
2	https://keizaiclub.com/2020/09/10/21603/	質問1166 米ドル破綻！金本位制の復活でゴールド価格は上がるのか？
2	https://keizaiclub.com/2020/09/08/21592/	第438回収録　差し迫る食糧危機に備えなさい！
2	https://keizaiclub.com/2020/09/03/21541/	質問1165 気持ち悪すぎる大阪万博ロゴ…隠された本当の意味とは？
2	https://keizaiclub.com/2020/09/01/21535/	第437回　安倍首相の後継、どうなる次期首相？日本政治の行方…
2	https://keizaiclub.com/2020/08/27/21482/	質問1164 究極の監視社会！ベーシックインカムの恐怖…
2	https://keizaiclub.com/2020/08/25/21479/	質問1163 不動産ローンは返済すべきか？現金保持か？どっちが有効か？
2	https://keizaiclub.com/2020/08/21/21439/	質問1162 ビットコイン爆上げの理由！仮想通貨は資産防衛に適切か？
